1,0,30672,29959,29930,42567,28560,28420
2,96,30278,30264,30019,62390,19280,17877
3,192,30093,30457,30011,59737,21341,18469
4,288,30228,30487,29845,60797,21511,17238
5,384,30157,30621,29783,60231,22515,16801
6,480,30225,30681,29655,60270,23197,16080
7,576,30189,30793,29578,60147,23969,15431
8,672,30217,30871,29473,59906,24787,14854
9,768,30199,30970,29392,59812,25533,14202
10,864,30202,31057,29302,59528,26366,13653
11,960,30188,31150,29223,59343,27145,13059
12,1056,30177,31240,29144,59062,27965,12520
13,1152,30160,31331,29070,58786,28775,11986
14,1248,30141,31420,28999,58482,29592,11473
15,1344,30118,31510,28933,58155,30412,10980
16,1440,30092,31599,28870,57806,31234,10507
17,1536,30064,31687,28810,57433,32059,10055
18,1632,30032,31774,28755,57039,32884,9623
19,1728,29998,31860,28703,56624,33710,9214
20,1824,29961,31946,28655,56186,34535,8825
21,1920,29921,32030,28610,55728,35359,8460
22,2016,29879,32113,28569,55250,36181,8116
23,2112,29834,32195,28532,54751,37000,7796
24,2208,29786,32275,28499,54233,37816,7498
25,2304,29737,32354,28470,53695,38627,7224
26,2400,29685,32432,28444,53139,39434,6973
27,2496,29631,32508,28422,52565,40235,6747
28,2592,29576,32582,28403,51973,41029,6544
29,2688,29518,32655,28388,51364,41817,6366
30,2784,29459,32725,28377,50739,42596,6212
31,2880,29398,32794,28370,50098,43367,6082
32,2976,29335,32861,28365,49441,44129,5977
33,3072,29271,32925,28365,48769,44880,5897
34,3168,29205,32988,28368,48083,45622,5842
35,3264,29138,33049,28374,47384,46351,5811
36,3360,29070,33107,28384,46672,47069,5806
37,3456,29001,33163,28397,45947,47774,5825
38,3552,28931,33216,28414,45211,48466,5870
39,3648,28860,33267,28433,44464,49144,5939
40,3744,28788,33316,28456,43707,49808,6033
41,3840,28716,33362,28483,42940,50456,6151
42,3936,28643,33406,28512,42164,51088,6294
43,4032,28570,33447,28544,41380,51705,6462
44,4128,28496,33485,28580,40589,52304,6654
45,4224,28422,33521,28618,39791,52886,6870
46,4320,28348,33553,28659,38986,53451,7110
47,4416,28274,33583,28703,38177,53996,7373
48,4512,28200,33611,28750,37363,54523,7661
49,4608,28126,33635,28800,36545,55031,7971
50,4704,28053,33656,28852,35724,55518,8304
51,4800,27980,33675,28907,34901,55985,8660
52,4896,27907,33690,28964,34077,56432,9038
53,4992,27835,33703,29023,33251,56857,9439
54,5088,27763,33713,29085,32425,57261,9860
55,5184,27693,33719,29149,31601,57643,10303
56,5280,27623,33723,29215,30777,58003,10767
